/notice/15,"116,870","97,166",00:01:14,"73,965",27.82%,24.77%,$0.00
/search/c++?page=5,18,18,00:00:34,0,0.00%,0.00%,$0.00
/search/class,18,12,00:00:25,0,0.00%,0.00%,$0.00
/search/fsetpos,18,12,00:00:05,3,0.00%,0.00%,$0.00
/search/java,18,18,00:00:08,0,0.00%,33.33%,$0.00
/search/namespace,18,12,00:00:14,3,0.00%,0.00%,$0.00
/search/open,18,15,00:00:26,0,0.00%,0.00%,$0.00
/search/scanf_s,18,12,00:00:04,0,0.00%,0.00%,$0.00
/search/stack,18,15,00:02:01,0,0.00%,16.67%,$0.00
/search/stdio,18,12,00:00:14,0,0.00%,0.00%,$0.00
/search/strrchr,18,12,00:00:04,6,0.00%,0.00%,$0.00
/search/strrev,18,9,00:00:06,6,50.00%,16.67%,$0.00
/search/strtol,18,15,00:01:56,3,0.00%,0.00%,$0.00
/search/unsigned,18,15,00:01:16,0,0.00%,0.00%,$0.00
/search/람다,18,9,00:00:04,0,0.00%,0.00%,$0.00
/search/문자열?page=3,18,15,00:00:08,0,0.00%,0.00%,$0.00
/search/생성자,18,9,00:00:18,0,0.00%,0.00%,$0.00
/search/파일?page=2,18,9,00:00:32,0,0.00%,0.00%,$0.00
/?from=http://share-buttons.xyz/,15,15,00:00:00,15,100.00%,100.00%,$0.00
/?page=1,15,12,00:01:19,3,0.00%,20.00%,$0.00
/?page=184,15,12,00:00:26,6,50.00%,40.00%,$0.00
/?page=188,15,15,00:05:30,0,0.00%,0.00%,$0.00
/?page=193,15,15,00:01:08,9,100.00%,80.00%,$0.00
/?page=194,15,15,00:00:55,9,100.00%,60.00%,$0.00
/168?category=391549,15,15,00:00:13,0,0.00%,0.00%,$0.00
/179?category=391549,15,15,00:00:17,0,0.00%,0.00%,$0.00
/22,15,15,00:00:06,0,0.00%,0.00%,$0.00
/3,15,15,00:00:04,6,0.00%,0.00%,$0.00
/archive/201802,15,12,00:00:05,0,0.00%,20.00%,$0.00
/search?q=cache:6OByBmVsahMJ:itguru.tistory.com/114+&cd=1&hl=ko&ct=clnk&gl=kr,15,15,00:00:00,15,100.00%,100.00%,$0.00
/search?q=cache:gVyC-8grlFAJ:itguru.tistory.com/66+&cd=2&hl=ko&ct=clnk&gl=kr,15,15,00:00:00,15,100.00%,100.00%,$0.00
/search?q=cache:W_V61HL0mOwJ:itguru.tistory.com/196+&cd=3&hl=ko&ct=clnk&gl=kr,15,15,00:00:00,15,100.00%,100.00%,$0.00
/search/%s,15,12,00:00:04,0,0.00%,20.00%,$0.00
/search/char?page=4,15,6,00:00:10,0,0.00%,20.00%,$0.00
/search/cin,15,6,00:01:11,0,0.00%,0.00%,$0.00
/search/complex,15,6,00:00:05,0,0.00%,20.00%,$0.00
/search/cstring,15,15,00:00:11,6,50.00%,20.00%,$0.00
/search/get,15,15,00:06:46,0,0.00%,20.00%,$0.00
/search/if,15,15,00:05:21,0,0.00%,20.00%,$0.00
/search/localtime,15,15,00:00:03,0,0.00%,0.00%,$0.00
/search/namespace?page=2,15,9,00:01:20,0,0.00%,0.00%,$0.00
/search/pow,15,15,00:00:00,0,0.00%,100.00%,$0.00
/search/pragma,15,15,00:00:03,6,0.00%,0.00%,$0.00
/search/print,15,12,00:00:08,0,0.00%,20.00%,$0.00
/search/scanf?page=1,15,12,00:00:05,0,0.00%,0.00%,$0.00
/search/select,15,15,00:00:14,0,0.00%,60.00%,$0.00
/search/std,15,12,00:00:08,0,0.00%,0.00%,$0.00
/search/stderr,15,12,00:00:07,0,0.00%,0.00%,$0.00
/search/stdio?page=3,15,15,00:00:06,3,0.00%,0.00%,$0.00
/search/stdio.h,15,9,00:00:06,0,0.00%,0.00%,$0.00
/search/stl,15,12,00:00:08,0,0.00%,20.00%,$0.00
/search/string.h,15,12,00:01:13,0,0.00%,20.00%,$0.00
/search/대문자,15,6,00:00:06,0,0.00%,0.00%,$0.00
/search/랜덤,15,9,00:00:03,0,0.00%,20.00%,$0.00
/search/스택,15,15,00:00:07,6,0.00%,0.00%,$0.00
/search/자료형,15,3,00:00:06,0,0.00%,0.00%,$0.00
/search/클래스,15,15,00:00:15,0,0.00%,20.00%,$0.00
/search/클래스?page=1,15,6,00:00:06,0,0.00%,0.00%,$0.00
/search/파일?page=3,15,3,00:00:11,0,0.00%,0.00%,$0.00
/search/파일입출력,15,15,00:00:06,0,0.00%,0.00%,$0.00
/search/형변환,15,3,00:00:53,0,0.00%,0.00%,$0.00
/?from=http://free-traffic.xyz/,12,12,00:00:00,12,100.00%,100.00%,$0.00
/?page=197,12,12,00:00:28,6,100.00%,50.00%,$0.00
/?page=199,12,12,00:00:24,6,100.00%,75.00%,$0.00
/163?category=391549,12,12,00:00:33,0,0.00%,0.00%,$0.00
/165?category=391549,12,12,00:00:32,0,0.00%,0.00%,$0.00
/166?category=391549,12,12,00:00:11,0,0.00%,0.00%,$0.00
/170?category=391549,12,12,00:00:13,0,0.00%,0.00%,$0.00
/181?category=391549,12,12,00:00:54,0,0.00%,0.00%,$0.00
/admin/skin/newpreview.php?skin=customize/329162&mode=index,12,12,00:00:37,0,0.00%,75.00%,$0.00
/archive/201612,12,6,00:00:08,3,0.00%,0.00%,$0.00
/archive/201804,12,9,00:00:09,0,0.00%,0.00%,$0.00
/category/C++ Reference/기타 라이브러리,12,9,00:00:03,0,0.00%,0.00%,$0.00
/notice/12,12,12,00:00:11,6,100.00%,50.00%,$0.00
/search?q=cache:-2eAumNM_sMJ:itguru.tistory.com/189+&cd=1&hl=ko&ct=clnk&gl=kr,12,9,00:03:31,9,66.67%,75.00%,$0.00
/search?q=cache:27fdB0Ew_d8J:itguru.tistory.com/80+&cd=3&hl=ko&ct=clnk&gl=kr,12,12,00:00:00,12,100.00%,100.00%,$0.00
/search?q=cache:6ogoSLTYTa8J:itguru.tistory.com/38+&cd=1&hl=ko&ct=clnk&gl=kr,12,12,00:00:00,12,100.00%,100.00%,$0.00
/search?q=cache:DZNdeTzrKZcJ:itguru.tistory.com/58+&cd=2&hl=ko&ct=clnk&gl=kr,12,12,00:00:00,12,100.00%,100.00%,$0.00
/search?q=cache:W_V61HL0mOwJ:itguru.tistory.com/196+&cd=2&hl=ko&ct=clnk&gl=kr,12,12,00:00:00,12,100.00%,100.00%,$0.00
/search?q=cache:xD4pQ0j-4NAJ:itguru.tistory.com/102+&cd=1&hl=ko&ct=clnk&gl=kr,12,12,00:00:00,12,100.00%,100.00%,$0.00
/search/&&,12,12,00:00:03,0,0.00%,0.00%,$0.00
/search/#define,12,6,00:00:07,0,0.00%,0.00%,$0.00
/search/8진수,12,6,00:00:06,0,0.00%,25.00%,$0.00
/search/argc,12,6,00:00:04,0,0.00%,25.00%,$0.00
/search/begin,12,12,00:00:26,6,0.00%,0.00%,$0.00
/search/bit 제어,12,3,00:00:11,0,0.00%,0.00%,$0.00
/search/break,12,6,00:00:14,0,0.00%,25.00%,$0.00
/search/c?page=2,12,9,00:00:05,0,0.00%,0.00%,$0.00
/search/ctime,12,6,00:00:06,0,0.00%,0.00%,$0.00
/search/C언어,12,9,00:00:08,0,0.00%,0.00%,$0.00
/search/dirent.h,12,6,00:00:12,0,0.00%,0.00%,$0.00
/search/eof,12,9,00:00:17,0,0.00%,0.00%,$0.00
/search/file,12,12,00:03:16,0,0.00%,0.00%,$0.00
/search/fopen?page=1,12,6,00:00:09,3,0.00%,25.00%,$0.00
/search/for 문,12,6,00:00:04,0,0.00%,0.00%,$0.00
/search/idx,12,6,00:00:08,0,0.00%,0.00%,$0.00
/search/linked list,12,12,00:00:08,3,0.00%,0.00%,$0.00
/search/localtime_r,12,6,00:01:11,0,0.00%,25.00%,$0.00
/search/memcmp,12,9,00:00:08,3,0.00%,0.00%,$0.00
/search/namespace?page=1,12,3,00:00:02,0,0.00%,25.00%,$0.00
/search/perror,12,6,00:00:05,0,0.00%,0.00%,$0.00
/search/return?page=3,12,6,00:00:09,0,0.00%,0.00%,$0.00
/search/return?page=5,12,9,00:01:25,0,0.00%,0.00%,$0.00
/search/seek,12,6,00:04:45,3,0.00%,0.00%,$0.00
/search/stat,12,12,00:00:11,0,0.00%,0.00%,$0.00
/search/stdlib.h,12,12,00:00:11,0,0.00%,25.00%,$0.00
/search/STR,12,3,00:00:16,0,0.00%,0.00%,$0.00
/search/strdup,12,6,00:00:04,3,0.00%,50.00%,$0.00
/search/streambuf,12,6,00:00:07,3,0.00%,0.00%,$0.00
/search/system,12,12,00:07:48,0,0.00%,25.00%,$0.00
/search/thread,12,9,00:00:08,0,0.00%,25.00%,$0.00
/search/union,12,12,00:00:06,0,0.00%,0.00%,$0.00
/search/void,12,9,00:00:11,0,0.00%,0.00%,$0.00
/search/wrapper,12,6,00:00:26,0,0.00%,25.00%,$0.00
/search/가상함수,12,6,00:00:04,0,0.00%,0.00%,$0.00
/search/난수,12,9,00:00:08,0,0.00%,0.00%,$0.00
/search/도서,12,9,00:00:10,0,0.00%,0.00%,$0.00
/search/동적할당,12,9,00:00:12,0,0.00%,0.00%,$0.00
/search/리스트,12,12,00:09:51,3,100.00%,25.00%,$0.00
/search/배열?page=1,12,9,00:00:42,0,0.00%,0.00%,$0.00
/search/버퍼?page=2,12,6,00:00:04,0,0.00%,0.00%,$0.00
/search/변환?page=2,12,6,00:00:10,0,0.00%,0.00%,$0.00
/search/부동소수점,12,9,00:00:04,0,0.00%,0.00%,$0.00
/search/비주얼 스튜디오,12,6,00:00:05,0,0.00%,0.00%,$0.00
/search/비트,12,6,00:00:15,0,0.00%,0.00%,$0.00
/search/생각해보기,12,9,00:00:06,3,100.00%,25.00%,$0.00
/search/소켓,12,9,00:00:06,0,0.00%,25.00%,$0.00
/search/씹어먹는 C++,12,12,00:00:08,0,0.00%,0.00%,$0.00
/search/씹어먹는 C언어?page=4,12,6,00:00:05,3,0.00%,0.00%,$0.00
/search/씹어먹는?page=2,12,9,00:00:05,0,0.00%,0.00%,$0.00
/search/어셈블리,12,6,00:00:20,0,0.00%,0.00%,$0.00
/search/자바,12,9,00:00:07,0,0.00%,0.00%,$0.00
/search/재귀,12,12,00:00:06,0,0.00%,25.00%,$0.00
/search/전역변수,12,6,00:00:05,0,0.00%,0.00%,$0.00
/search/전처리기,12,9,00:01:20,0,0.00%,0.00%,$0.00
/search/초기화,12,6,00:03:05,0,0.00%,0.00%,$0.00
/search/최적화,12,9,00:00:09,3,0.00%,0.00%,$0.00
/search/포인터?page=2,12,9,00:00:11,0,0.00%,0.00%,$0.00
/search/포인터?page=3,12,12,00:00:18,0,0.00%,0.00%,$0.00
/search/함수?page=6,12,12,00:00:09,0,0.00%,0.00%,$0.00
/?from=http://www.traffic2cash.xyz/,9,9,00:00:00,9,100.00%,100.00%,$0.00
/?page=128,9,6,00:00:55,6,50.00%,33.33%,$0.00
/?page=15,9,6,00:00:06,3,0.00%,66.67%,$0.00
/?page=48,9,3,00:00:07,0,0.00%,0.00%,$0.00
/?page=72,9,9,00:02:15,6,50.00%,33.33%,$0.00
/171?category=391549,9,9,00:00:31,0,0.00%,0.00%,$0.00
/5?srchid=BR1http://itguru.tistory.com/5,9,9,00:00:00,9,100.00%,100.00%,$0.00
/55?category=194985,9,6,00:00:14,3,0.00%,0.00%,$0.00
/6938903-1.compliance-fred.xyz,9,3,00:00:00,3,0.00%,33.33%,$0.00
/archive/201403,9,9,00:00:07,0,0.00%,33.33%,$0.00
/archive/201510,9,6,00:00:03,0,0.00%,0.00%,$0.00
/archive/201606,9,6,00:00:05,3,0.00%,0.00%,$0.00
/archive/201610,9,6,00:00:05,0,0.00%,33.33%,$0.00
/archive/201701,9,9,00:08:34,3,0.00%,0.00%,$0.00
/archive/201711,9,9,00:00:03,0,0.00%,0.00%,$0.00
/archive/201712,9,9,00:00:03,3,100.00%,66.67%,$0.00
/archive/201805,9,9,00:00:02,0,0.00%,0.00%,$0.00
/category/c?page=1,9,6,00:09:26,0,0.00%,33.33%,$0.00
/entry/94EC6EBB98A4-C-96EC6EC6EC6EA80-AD095BC,9,9,00:00:00,9,100.00%,100.00%,$0.00
/entry/씹어-먹는-C-언어-10-연예인-캐스팅-C-언어에서의-형-변환,9,9,00:00:00,9,100.00%,100.00%,$0.00
/guestbook?page=2,9,9,00:00:09,0,0.00%,33.33%,$0.00
/notice/8,9,6,00:00:06,0,0.00%,33.33%,$0.00
/search?q=cache:-AlmZGnnu9kJ:itguru.tistory.com/64+&cd=1&hl=ko&ct=clnk&gl=kr,9,9,00:00:00,9,100.00%,100.00%,$0.00
/search?q=cache:2SRvYtzj3lgJ:itguru.tistory.com/77+&cd=4&hl=ko&ct=clnk&gl=kr,9,9,00:00:00,9,100.00%,100.00%,$0.00
/search?q=cache:6ogoSLTYTa8J:itguru.tistory.com/38+&cd=2&hl=ko&ct=clnk&gl=kr,9,9,00:00:00,9,100.00%,100.00%,$0.00
/search?q=cache:ElhPIygIGRQJ:itguru.tistory.com/59+&cd=1&hl=ko&ct=clnk&gl=kr,9,9,00:00:00,9,100.00%,100.00%,$0.00
/search?q=cache:Jp4X8samfMMJ:itguru.tistory.com/112+&cd=1&hl=ko&ct=clnk&gl=kr,9,6,00:00:51,6,50.00%,66.67%,$0.00
/search?q=cache:SPRPh5KaDbIJ:itguru.tistory.com/93+&cd=1&hl=ko&ct=clnk&gl=kr,9,9,00:00:00,9,100.00%,100.00%,$0.00
/search?q=cache:SuPn1ODj2VIJ:itguru.tistory.com/65+&cd=2&hl=ko&ct=clnk&gl=kr,9,9,00:00:00,9,100.00%,100.00%,$0.00
/search/.h,9,6,00:00:05,0,0.00%,33.33%,$0.00
/search/[],9,9,00:00:07,0,0.00%,0.00%,$0.00
/search//t,9,3,00:01:02,0,0.00%,0.00%,$0.00
/search/&num,9,3,00:00:06,0,0.00%,0.00%,$0.00
/search/1?page=4,9,6,00:00:05,0,0.00%,0.00%,$0.00
/search/abs,9,9,00:00:03,3,0.00%,0.00%,$0.00
/search/binary,9,9,00:00:15,3,0.00%,0.00%,$0.00
/search/bind,9,9,00:00:10,0,0.00%,33.33%,$0.00
/search/bzero,9,9,00:14:35,3,0.00%,66.67%,$0.00
/search/C 언어 - 알람,9,6,00:09:19,6,0.00%,33.33%,$0.00
/search/c?page=5,9,9,00:00:06,0,0.00%,0.00%,$0.00
/search/C++?page=2,9,6,00:00:08,0,0.00%,0.00%,$0.00
/search/C++?page=3,9,6,00:00:05,0,0.00%,0.00%,$0.00
/search/call,9,9,00:00:15,0,0.00%,0.00%,$0.00
/search/Calloc,9,9,00:00:05,3,0.00%,0.00%,$0.00
/search/const?page=2,9,9,00:00:07,0,0.00%,0.00%,$0.00
/search/C언어?page=2,9,9,00:00:09,0,0.00%,0.00%,$0.00
/search/do,9,9,00:10:15,3,0.00%,33.33%,$0.00
/search/fileno,9,6,00:00:09,0,0.00%,33.33%,$0.00
/search/fopen_s,9,9,00:00:05,0,0.00%,33.33%,$0.00
/search/fpos_t,9,3,00:00:03,0,0.00%,0.00%,$0.00
/search/getch(),9,6,00:00:04,0,0.00%,33.33%,$0.00
/search/gethost,9,6,00:00:02,0,0.00%,0.00%,$0.00
/search/gets_s,9,3,00:00:55,0,0.00%,0.00%,$0.00
/search/goto,9,3,00:00:05,0,0.00%,0.00%,$0.00
/search/if?page=3,9,9,00:00:05,0,0.00%,0.00%,$0.00
/search/include,9,9,00:00:09,6,50.00%,33.33%,$0.00
/search/int,9,9,00:00:22,0,0.00%,33.33%,$0.00
/search/isdigit,9,3,00:00:14,0,0.00%,33.33%,$0.00
/search/iterator,9,6,00:01:29,0,0.00%,0.00%,$0.00
/search/linked,9,6,00:00:03,0,0.00%,0.00%,$0.00
/search/long int atol ( const char * str ),9,3,00:00:04,0,0.00%,0.00%,$0.00
/search/ltoa,9,3,00:00:58,0,0.00%,33.33%,$0.00
/search/map,9,9,00:00:08,6,0.00%,0.00%,$0.00
/search/mktime,9,6,00:00:04,0,0.00%,0.00%,$0.00
/search/move,9,6,00:00:05,0,0.00%,33.33%,$0.00
/search/msg,9,3,00:00:09,0,0.00%,0.00%,$0.00
/search/null 값,9,3,00:00:07,0,0.00%,0.00%,$0.00
/search/ostream,9,6,00:00:08,3,0.00%,0.00%,$0.00
/search/printf?page=2,9,9,00:00:09,0,0.00%,33.33%,$0.00
/search/printf?page=3,9,9,00:00:09,0,0.00%,33.33%,$0.00
/search/pthread,9,9,00:00:04,6,100.00%,66.67%,$0.00
/search/Putc,9,9,00:00:07,3,0.00%,0.00%,$0.00
/search/queue,9,6,00:00:09,3,0.00%,0.00%,$0.00
/search/reference,9,9,00:00:07,0,0.00%,0.00%,$0.00
/search/reference?page=2,9,9,00:00:04,0,0.00%,0.00%,$0.00
/search/reference?page=3,9,9,00:00:03,0,0.00%,0.00%,$0.00
/search/reference?page=4,9,9,00:00:10,0,0.00%,66.67%,$0.00
/search/return,9,9,00:00:08,0,0.00%,0.00%,$0.00
/search/return?page=6,9,9,00:00:08,0,0.00%,0.00%,$0.00
/search/round,9,6,00:00:07,0,0.00%,33.33%,$0.00
/search/scanfs,9,6,00:00:04,3,0.00%,0.00%,$0.00
/search/setw,9,3,00:00:05,0,0.00%,33.33%,$0.00
/search/signal,9,6,00:00:09,0,0.00%,0.00%,$0.00
/search/srand,9,9,00:00:03,0,0.00%,0.00%,$0.00
/search/sscantf,9,3,00:00:09,0,0.00%,0.00%,$0.00
/search/ssf,9,3,00:00:03,0,0.00%,0.00%,$0.00
/search/strspn,9,9,00:00:04,0,0.00%,0.00%,$0.00
/search/TEXT,9,3,00:00:06,0,0.00%,0.00%,$0.00
/search/trim,9,9,00:00:06,3,0.00%,33.33%,$0.00
/search/ungetc,9,9,00:00:05,3,100.00%,33.33%,$0.00
/search/void?page=2,9,9,00:00:44,0,0.00%,33.33%,$0.00
/search/vsprintf,9,6,00:00:10,0,0.00%,33.33%,$0.00
/search/while?page=1,9,6,00:09:00,0,0.00%,0.00%,$0.00
/search/간접,9,3,00:00:06,0,0.00%,0.00%,$0.00
/search/객체?page=3,9,3,00:00:05,0,0.00%,33.33%,$0.00
/search/계산기,9,3,00:00:29,0,0.00%,33.33%,$0.00
/search/구조,9,9,00:00:13,0,0.00%,0.00%,$0.00
/search/구조체?page=1,9,6,00:00:08,0,0.00%,0.00%,$0.00
/search/도서관,9,3,00:00:06,0,0.00%,0.00%,$0.00
/search/레퍼런스,9,9,00:00:11,0,0.00%,0.00%,$0.00
/search/레퍼런스?page=4,9,6,00:00:12,0,0.00%,0.00%,$0.00
/search/버블,9,6,00:00:05,0,0.00%,0.00%,$0.00
/search/변환,9,6,00:00:10,0,0.00%,0.00%,$0.00
/search/성적,9,3,00:00:09,0,0.00%,33.33%,$0.00
/search/소인수분해,9,6,00:00:04,0,0.00%,0.00%,$0.00
/search/씹어먹는 c++,9,9,00:00:12,0,0.00%,0.00%,$0.00
/search/씹어먹는 c++?page=2,9,6,00:00:12,0,0.00%,0.00%,$0.00
/search/씹어먹는 C++?page=2,9,9,00:00:04,0,0.00%,0.00%,$0.00
/search/씹어먹는?page=3,9,6,00:00:08,0,0.00%,0.00%,$0.00
/search/연결리스트,9,9,00:00:03,0,0.00%,33.33%,$0.00
/search/우분투,9,9,00:00:04,0,0.00%,0.00%,$0.00
/search/재귀함수,9,9,00:00:03,0,0.00%,0.00%,$0.00
/search/클래스?page=2,9,6,00:00:03,0,0.00%,0.00%,$0.00
/search/템플릿,9,9,00:00:20,0,0.00%,33.33%,$0.00
/search/포인터?page=1,9,6,00:04:12,0,0.00%,0.00%,$0.00
/search/함수?page=2,9,9,00:00:03,0,0.00%,0.00%,$0.00
/tag,9,9,00:00:38,6,50.00%,33.33%,$0.00
/translate_c?depth=1&hl=en&prev=search&rurl=translate.google.co.nz&sl=ko&sp=nmt4&u=http://itguru.tistory.com/135&usg=ALkJrhjFZUdMqMCtVDRye5McfAQ5fQ6zvg,9,3,00:00:09,3,0.00%,0.00%,$0.00
/?from=http://www.traffic-cash.xyz/,6,6,00:00:00,6,100.00%,100.00%,$0.00
/?page=10,6,6,00:00:40,3,0.00%,0.00%,$0.00
/?page=119,6,6,00:00:00,6,100.00%,100.00%,$0.00
/?page=130,6,6,00:00:17,3,0.00%,50.00%,$0.00
/?page=155,6,3,00:04:01,3,0.00%,0.00%,$0.00
/?page=16,6,6,00:00:00,3,100.00%,100.00%,$0.00
/?page=172,6,6,00:00:11,3,0.00%,50.00%,$0.00
/?page=173,6,6,00:04:52,3,100.00%,50.00%,$0.00
/?page=179,6,6,00:00:00,6,100.00%,100.00%,$0.00
/?page=180,6,3,00:00:23,3,0.00%,50.00%,$0.00
/?page=196,6,3,00:00:14,0,0.00%,50.00%,$0.00
/?page=198,6,6,00:00:00,6,100.00%,100.00%,$0.00
/?page=22,6,6,00:00:00,6,100.00%,100.00%,$0.00
/?page=6,6,6,00:00:15,0,0.00%,0.00%,$0.00
/?page=7,6,6,00:04:21,3,0.00%,0.00%,$0.00
/?page=70,6,3,00:03:35,0,0.00%,0.00%,$0.00
/0,6,6,00:00:03,3,100.00%,50.00%,$0.00
/103?srchid=BR1http://itguru.tistory.com/103,6,6,00:00:14,6,50.00%,50.00%,$0.00
/129?srchid=BR1http://itguru.tistory.com/129,6,6,00:04:35,6,0.00%,0.00%,$0.00
/13,6,6,00:00:04,0,0.00%,0.00%,$0.00
/136?srchid=BR1http://itguru.tistory.com/136,6,6,00:00:00,6,100.00%,100.00%,$0.00
/14?srchid=BR1http://itguru.tistory.com/14,6,6,00:00:00,6,100.00%,100.00%,$0.00
/149?srchid=BR1http://itguru.tistory.com/149,6,6,00:01:21,6,50.00%,50.00%,$0.00
/18?srchid=IIM4kNmO000,6,6,00:00:00,6,100.00%,100.00%,$0.00
/195?srchid=BR1http://itguru.tistory.com/195,6,6,00:00:00,6,100.00%,100.00%,$0.00
/202?srchid=BR1http://itguru.tistory.com/202,6,3,00:11:36,3,0.00%,50.00%,$0.00
/211?srchid=BR1http://itguru.tistory.com/211,6,6,00:00:00,6,100.00%,100.00%,$0.00
/60?srchid=BR1http://itguru.tistory.com/60,6,6,00:01:46,6,50.00%,50.00%,$0.00
/66?category=194983,6,6,00:00:00,3,100.00%,100.00%,$0.00
/71?srchid=BR1http://itguru.tistory.com/71,6,6,00:00:00,6,100.00%,100.00%,$0.00
/769,6,6,00:00:05,6,0.00%,0.00%,$0.00
/archive/201208,6,3,00:00:05,0,0.00%,0.00%,$0.00
/archive/201309,6,6,00:00:05,0,0.00%,0.00%,$0.00
/archive/201608,6,6,00:00:06,0,0.00%,0.00%,$0.00
/archive/201609,6,3,00:00:15,0,0.00%,50.00%,$0.00
/archive/201702,6,6,00:00:08,0,0.00%,50.00%,$0.00
/archive/201709,6,6,00:00:08,0,0.00%,50.00%,$0.00
/archive/201801,6,6,00:00:04,0,0.00%,0.00%,$0.00
/category/c?seq=3,6,3,00:00:11,3,0.00%,0.00%,$0.00
/entry/씹어먹는-C-언어-2-C-언어-본격-맛보기,6,6,00:00:08,3,0.00%,0.00%,$0.00
/entry/씹어먹는-C-언어-5-문자-입력-받기,6,6,00:00:00,6,100.00%,100.00%,$0.00
/home,6,6,00:00:00,6,100.00%,100.00%,$0.00
/notice/18,6,6,00:00:21,3,0.00%,0.00%,$0.00
/notice/7,6,6,00:00:06,0,0.00%,0.00%,$0.00
/search?q=cache:-AlmZGnnu9kJ:itguru.tistory.com/64+&cd=4&hl=ko&ct=clnk&gl=kr,6,3,00:00:19,3,0.00%,50.00%,$0.00
/search?q=cache:2C9vZS58opQJ:itguru.tistory.com/120+&cd=1&hl=ko&ct=clnk&gl=kr,6,6,00:00:00,6,100.00%,100.00%,$0.00
/search?q=cache:6ZxbioVrl-UJ:itguru.tistory.com/101+&cd=1&hl=ko&ct=clnk&gl=kr,6,6,00:00:00,6,100.00%,100.00%,$0.00
/search?q=cache:8G-_MnABYjwJ:itguru.tistory.com/35+&cd=3&hl=ko&ct=clnk&gl=kr,6,6,00:00:00,6,100.00%,100.00%,$0.00
/search?q=cache:8QxgB9c7U4oJ:itguru.tistory.com/40+&cd=1&hl=ko&ct=clnk&gl=kr,6,6,00:00:00,6,100.00%,100.00%,$0.00
/search?q=cache:aI43i7U6I1gJ:itguru.tistory.com/7+&cd=2&hl=ko&ct=clnk&gl=kr,6,6,00:00:00,6,100.00%,100.00%,$0.00
/search?q=cache:dYKbD4VeluMJ:itguru.tistory.com/notice/15+&cd=12&hl=ko&ct=clnk&gl=kr,6,6,00:00:00,6,100.00%,100.00%,$0.00
/search?q=cache:DZNdeTzrKZcJ:itguru.tistory.com/58+&cd=1&hl=ko&ct=clnk&gl=kr,6,6,00:00:00,6,100.00%,100.00%,$0.00
/search?q=cache:FNVq0nedyg8J:itguru.tistory.com/84+&cd=4&hl=ko&ct=clnk&gl=kr,6,6,00:00:00,6,100.00%,100.00%,$0.00
/search?q=cache:gVyC-8grlFAJ:itguru.tistory.com/66+&cd=1&hl=ko&ct=clnk&gl=kr&lr=lang_ko,6,6,00:00:00,6,100.00%,100.00%,$0.00
/search?q=cache:gVyC-8grlFAJ:itguru.tistory.com/66+&cd=3&hl=ko&ct=clnk&gl=kr,6,6,00:00:00,6,100.00%,100.00%,$0.00
/search?q=cache:gVyC-8grlFAJ:itguru.tistory.com/66+&cd=4&hl=ko&ct=clnk&gl=kr,6,6,00:00:00,6,100.00%,100.00%,$0.00
/search?q=cache:gVyC-8grlFAJ:itguru.tistory.com/66+&cd=5&hl=ko&ct=clnk&gl=kr,6,6,00:00:00,6,100.00%,100.00%,$0.00
/search?q=cache:iTsZSISFKhoJ:itguru.tistory.com/131+&cd=1&hl=ko&ct=clnk&gl=kr,6,6,00:00:00,6,100.00%,100.00%,$0.00
/search?q=cache:MIBxitwpLugJ:itguru.tistory.com/12+&cd=1&hl=ko&ct=clnk&gl=kr,6,6,00:00:00,6,100.00%,100.00%,$0.00
/search?q=cache:NkHOPKPh_XgJ:itguru.tistory.com/45+&cd=1&hl=ko&ct=clnk&gl=kr,6,6,00:00:00,6,100.00%,100.00%,$0.00
/search?q=cache:OuXznGJcpkQJ:itguru.tistory.com/221+&cd=2&hl=ko&ct=clnk&gl=kr&lr=lang_ko,6,3,00:06:14,3,0.00%,50.00%,$0.00
